time,aqi,pm2_5,pm10,co,no2,o3,so2,rank,temp,humi,wse,wd,tq
2014-02-16 00:00:00,94,70,83,0.7,37,42,16,86,8.0,63,2.0,东风,
2014-02-16 01:00:00,80,59,77,0.7,34,43,15,73,7.0,67,2.0,东风,
2014-02-16 02:00:00,77,56,73,0.7,35,37,13,73,6.0,80,1.0,东南风,
2014-02-16 03:00:00,79,58,68,0.7,36,34,14,76,6.0,88,2.0,东风,
2014-02-16 04:00:00,72,52,51,0.6,35,29,12,69,6.0,91,2.0,东风,
2014-02-16 05:00:00,69,50,44,0.6,41,24,10,70,6.0,91,2.0,东风,
2014-02-16 06:00:00,57,40,43,0.6,32,31,10,46,6.0,89,2.0,东风,
2014-02-16 07:00:00,58,41,0,0.6,31,32,12,46,6.0,89,2.0,东北风,
2014-02-16 08:00:00,55,38,0,0.6,35,30,12,38,6.0,90,2.0,东风,
2014-02-16 09:00:00,64,46,0,0.8,49,20,18,46,6.0,89,2.0,东风,
2014-02-16 10:00:00,61,43,50,0.8,50,18,18,38,7.0,89,2.0,东风,
2014-02-16 11:00:00,62,44,50,0.8,51,20,17,43,7.0,91,2.0,东风,
2014-02-16 12:00:00,58,41,47,0.7,51,21,15,43,7.0,95,2.0,东风,
2014-02-16 13:00:00,50,35,41,0.7,48,26,11,30,7.0,95,2.0,东风,
2014-02-16 14:00:00,41,29,31,0.7,40,36,9,20,7.0,95,1.0,东风,
2014-02-16 15:00:00,37,26,29,0.7,37,42,9,11,7.0,96,1.0,东风,
2014-02-16 16:00:00,43,30,0,0.7,40,35,9,25,7.0,96,2.0,东风,
2014-02-16 17:00:00,57,40,0,0.8,52,23,10,62,7.0,95,2.0,东风,
2014-02-16 18:00:00,49,34,42,0.9,52,24,10,34,7.0,96,1.0,东风,
2014-02-16 19:00:00,52,36,0,0.9,57,18,13,34,7.0,96,1.0,东南风,
2014-02-16 20:00:00,53,37,0,0.9,52,18,13,36,7.0,96,0.0,北风,
2014-02-16 21:00:00,62,44,0,0.8,50,17,10,62,7.0,96,1.0,东北风,
2014-02-16 22:00:00,64,46,0,0.9,51,14,11,65,7.0,96,0.0,北风,
2014-02-16 23:00:00,62,44,0,0.9,49,11,10,65,7.0,96,1.0,西风,
2014-02-17 00:00:00,63,45,0,0.9,45,7,8,67,7.0,96,1.0,西南风,
2014-02-17 01:00:00,62,44,0,1.0,40,6,9,61,7.0,96,1.0,西风,
2014-02-17 02:00:00,60,42,0,0.9,38,6,11,57,7.0,96,1.0,西风,
2014-02-17 03:00:00,61,43,0,0.9,41,3,18,60,7.0,96,1.0,西风,
2014-02-17 04:00:00,69,50,0,0.9,40,3,21,74,7.0,96,1.0,西南风,
2014-02-17 05:00:00,71,51,0,0.9,38,2,15,82,7.0,96,1.0,西风,
2014-02-17 06:00:00,76,55,0,1.0,39,2,14,93,7.0,96,1.0,西南风,
2014-02-17 07:00:00,73,53,0,1.0,39,2,12,93,7.0,97,0.0,北风,
2014-02-17 08:00:00,73,53,0,1.3,41,2,16,92,7.0,97,0.0,北风,
2014-02-17 09:00:00,84,62,0,1.4,41,1,29,106,7.0,97,0.0,北风,
2014-02-17 10:00:00,99,74,0,1.6,45,2,45,118,7.0,97,0.0,北风,
2014-02-17 11:00:00,89,66,74,1.5,47,1,46,112,8.0,96,0.0,北风,
2014-02-17 12:00:00,83,61,65,1.4,48,2,49,110,8.0,96,1.0,东北风,
2014-02-17 13:00:00,77,56,0,1.4,50,3,39,114,8.0,96,1.0,东南风,
2014-02-17 14:00:00,77,56,0,1.4,51,3,40,117,8.0,96,0.0,北风,
2014-02-17 15:00:00,55,38,43,1.4,54,2,30,72,8.0,96,0.0,北风,
2014-02-17 16:00:00,53,37,0,1.1,48,4,17,76,8.0,96,1.0,东南风,
2014-02-17 17:00:00,37,26,29,1.0,47,5,12,29,8.0,96,1.0,东风,
2014-02-17 19:00:00,26,18,19,0.8,43,12,10,8,7.0,97,1.0,东风,
2014-02-17 20:00:00,27,19,17,0.8,39,15,9,9,7.0,97,1.0,东风,
2014-02-17 21:00:00,33,23,0,0.9,42,12,12,26,7.0,97,2.0,东风,
2014-02-17 22:00:00,36,25,0,0.9,42,11,10,32,7.0,97,1.0,东风,
2014-02-17 23:00:00,39,27,0,0.9,40,11,9,34,7.0,97,2.0,东风,
2014-02-18 00:00:00,37,26,32,0.9,37,13,8,32,6.0,97,1.0,东风,
2014-02-18 01:00:00,37,26,0,0.9,36,13,8,34,6.0,97,1.0,东风,
2014-02-18 02:00:00,33,23,0,0.9,33,14,7,28,6.0,97,2.0,东风,
2014-02-18 03:00:00,27,19,0,0.8,31,14,7,17,6.0,97,2.0,东风,
2014-02-18 04:00:00,23,16,0,0.8,30,13,8,16,6.0,97,2.0,东风,
2014-02-18 05:00:00,17,12,12,0.8,33,10,10,3,6.0,97,2.0,东风,
2014-02-18 06:00:00,20,9,0,0.8,39,8,13,8,6.0,96,2.0,东风,
2014-02-18 07:00:00,20,10,10,0.8,40,11,13,9,6.0,96,1.0,东风,
2014-02-18 08:00:00,23,11,9,0.9,46,9,12,11,6.0,97,0.0,北风,
2014-02-18 09:00:00,22,11,18,1.0,43,15,11,10,6.0,96,1.0,南风,
2014-02-18 10:00:00,20,10,17,0.9,39,25,12,7,6.0,96,2.0,东风,
2014-02-18 11:00:00,17,9,14,0.8,34,37,11,4,4.0,95,2.0,东风,
2014-02-18 12:00:00,15,8,12,0.7,26,47,10,4,4.0,94,2.0,东风,
2014-02-18 13:00:00,19,6,4,0.6,22,59,6,9,3.0,92,2.0,东风,
2014-02-18 14:00:00,18,8,7,0.5,21,58,5,11,3.0,94,2.0,东风,
2014-02-18 15:00:00,16,8,10,0.7,30,40,6,8,3.0,95,1.0,东风,
2014-02-18 16:00:00,18,11,15,0.7,31,36,6,8,2.0,95,1.0,东风,
2014-02-18 17:00:00,23,16,0,0.8,44,23,7,19,1.0,95,1.0,北风,
2014-02-18 18:00:00,31,22,0,1.1,58,8,9,32,1.0,96,1.0,南风,
2014-02-18 19:00:00,41,29,0,1.1,64,3,8,47,1.0,96,0.0,北风,
2014-02-18 20:00:00,62,44,0,1.3,65,1,9,88,1.0,97,0.0,北风,
2014-02-18 21:00:00,73,53,0,1.2,61,1,10,103,1.0,96,0.0,北风,
2014-02-18 22:00:00,78,57,0,1.1,53,2,10,105,1.0,97,1.0,西北风,
2014-02-18 23:00:00,64,46,0,1.0,42,7,9,85,1.0,97,1.0,西南风,
2014-02-19 00:00:00,56,39,0,0.9,34,12,10,69,1.0,97,2.0,西风,
2014-02-19 01:00:00,49,34,0,0.9,26,20,9,57,1.0,96,1.0,西风,
2014-02-19 02:00:00,47,33,0,0.9,24,23,9,58,1.0,97,1.0,西风,
2014-02-19 03:00:00,41,29,0,0.8,18,27,7,49,1.0,96,1.0,西风,
2014-02-19 04:00:00,31,22,0,0.8,17,26,9,37,1.0,96,2.0,西风,
2014-02-19 05:00:00,46,32,0,0.9,28,19,16,54,2.0,97,1.0,西北风,
2014-02-19 06:00:00,47,33,0,0.9,30,17,17,53,2.0,97,1.0,西南风,
2014-02-19 07:00:00,56,39,0,0.9,35,13,16,57,2.0,97,1.0,东北风,
2014-02-19 08:00:00,67,48,0,1.0,45,4,19,74,2.0,97,1.0,东北风,
2014-02-19 09:00:00,83,61,0,1.0,41,5,20,89,2.0,97,0.0,北风,
2014-02-19 10:00:00,88,65,62,1.1,41,5,28,96,2.0,96,1.0,北风,
2014-02-19 11:00:00,77,56,58,1.0,37,10,26,75,3.0,95,1.0,东北风,
2014-02-19 12:00:00,76,55,59,1.0,36,11,25,79,3.0,87,1.0,西风,
2014-02-19 14:00:00,71,51,54,0.9,28,23,29,91,4.0,80,2.0,西风,
2014-02-19 15:00:00,78,57,0,0.8,23,25,20,99,4.0,82,2.0,西南风,
2014-02-19 16:00:00,69,50,0,0.9,31,18,26,87,4.0,84,2.0,西风,
2014-02-19 17:00:00,71,51,54,1.0,34,13,23,83,4.0,84,2.0,西风,
2014-02-19 18:00:00,72,52,60,1.0,37,9,20,81,4.0,86,2.0,西风,
2014-02-19 19:00:00,78,57,61,1.0,41,5,21,81,4.0,86,2.0,西风,
2014-02-19 20:00:00,82,60,66,1.1,44,2,26,75,4.0,88,1.0,西风,
2014-02-19 21:00:00,91,68,68,1.2,44,1,31,81,4.0,90,2.0,西北风,
2014-02-19 22:00:00,93,69,67,1.2,42,1,39,82,4.0,89,2.0,西风,
2014-02-19 23:00:00,88,65,71,1.2,41,1,42,76,4.0,89,1.0,西风,
2014-02-20 00:00:00,73,53,57,1.0,36,2,31,49,4.0,89,2.0,西风,
2014-02-20 01:00:00,69,50,0,0.9,36,1,27,49,4.0,89,1.0,西风,
2014-02-20 02:00:00,71,51,0,0.9,37,1,28,56,3.0,90,2.0,西风,
2014-02-20 03:00:00,72,52,0,0.9,37,1,31,59,3.0,92,2.0,西风,
2014-02-20 04:00:00,71,51,56,0.9,37,1,31,60,3.0,93,2.0,西风,
2014-02-20 05:00:00,69,50,55,0.9,38,1,35,61,3.0,93,1.0,西风,
2014-02-20 06:00:00,76,55,56,0.9,37,1,35,65,2.0,95,1.0,北风,
2014-02-20 07:00:00,89,66,68,1.0,34,2,39,87,2.0,96,1.0,北风,
2014-02-20 08:00:00,80,59,75,1.0,31,4,61,66,2.0,97,2.0,西风,
2014-02-20 09:00:00,90,67,77,1.1,30,8,40,76,3.0,95,1.0,北风,
2014-02-20 10:00:00,96,72,87,1.0,32,11,42,79,3.0,85,1.0,西风,
2014-02-20 11:00:00,99,74,90,1.0,32,18,50,86,4.0,81,1.0,南风,
2014-02-20 12:00:00,85,63,76,0.9,26,37,43,80,5.0,65,1.0,北风,
2014-02-20 13:00:00,56,39,58,0.7,20,63,34,44,7.0,56,1.0,南风,
2014-02-20 14:00:00,49,34,43,0.7,19,70,20,32,8.0,54,2.0,东风,
2014-02-20 15:00:00,52,36,49,0.7,21,70,17,39,8.0,53,1.0,北风,
2014-02-20 16:00:00,55,38,49,0.7,26,65,17,41,8.0,48,1.0,西风,
2014-02-21 09:00:00,124,94,0,1.1,39,17,34,85,3.0,79,2.0,东风,
2014-02-21 14:00:00,85,63,76,0.7,15,83,22,51,11.0,47,2.0,东风,
2014-02-21 15:00:00,83,61,79,0.7,13,89,77,55,11.0,47,2.0,东风,
2014-02-21 16:00:00,85,63,80,0.7,16,95,18,58,11.0,47,2.0,东风,
2014-02-21 17:00:00,100,75,84,0.7,26,94,23,71,11.0,49,2.0,东北风,
2014-02-21 18:00:00,102,76,84,0.8,42,81,26,66,9.0,53,2.0,东风,
2014-02-21 19:00:00,110,82,93,0.8,58,54,25,64,8.0,57,2.0,东风,
2014-02-21 20:00:00,110,82,92,0.9,66,44,30,62,8.0,57,2.0,东风,
2014-02-21 21:00:00,110,82,80,0.9,66,34,26,53,7.0,63,2.0,东风,
2014-02-21 22:00:00,121,91,100,0.9,71,21,24,63,7.0,63,2.0,东风,
2014-02-21 23:00:00,122,92,107,0.9,70,13,25,64,6.0,70,2.0,东风,
2014-02-22 00:00:00,130,99,104,0.9,65,15,23,71,5.0,78,1.0,东南风,
2014-02-22 01:00:00,133,101,113,1.0,71,6,26,77,4.0,79,1.0,东风,
2014-02-22 02:00:00,145,111,118,1.0,68,6,27,96,4.0,81,1.0,东风,
2014-02-22 03:00:00,146,112,125,1.0,64,5,30,101,4.0,83,1.0,东风,
2014-02-22 04:00:00,137,104,117,1.0,56,8,25,89,3.0,87,1.0,东风,
2014-02-22 05:00:00,127,96,104,0.9,47,11,23,77,3.0,88,2.0,东南风,
2014-02-22 06:00:00,140,107,115,1.0,51,10,36,97,3.0,83,2.0,东风,
2014-02-22 07:00:00,144,110,120,1.0,50,7,36,94,3.0,85,1.0,东风,
2014-02-22 08:00:00,152,116,123,1.1,52,10,41,98,5.0,73,1.0,东北风,
2014-02-22 09:00:00,150,115,121,1.1,48,25,48,94,7.0,65,2.0,东风,
2014-02-22 11:00:00,119,90,107,0.9,28,75,40,71,10.0,52,1.0,东北风,
2014-02-22 12:00:00,107,80,98,0.8,26,93,32,70,13.0,44,2.0,东风,
2014-02-22 13:00:00,98,73,88,0.8,26,103,30,71,15.0,38,2.0,东北风,
2014-02-22 14:00:00,85,63,78,0.7,26,110,25,61,16.0,32,2.0,东北风,
2014-02-22 15:00:00,71,51,63,0.6,23,114,20,42,17.0,32,2.0,东北风,
2014-02-22 16:00:00,76,55,72,0.7,28,117,22,50,17.0,33,2.0,东风,
2014-02-22 17:00:00,80,59,85,0.8,42,106,30,59,15.0,36,2.0,东风,
2014-02-22 18:00:00,78,57,84,0.9,58,83,29,57,13.0,43,2.0,东风,
2014-02-22 19:00:00,105,78,95,0.9,61,68,30,86,13.0,50,2.0,东风,
2014-02-22 20:00:00,130,99,117,0.9,49,68,31,104,12.0,55,2.0,东风,
2014-02-22 21:00:00,158,120,125,0.9,48,67,45,127,11.0,60,2.0,东风,
2014-02-22 22:00:00,159,121,135,0.9,44,65,53,118,11.0,60,3.0,东风,
2014-02-22 23:00:00,159,121,132,0.9,45,57,51,123,9.0,71,2.0,东风,
2014-02-23 00:00:00,155,118,128,0.8,42,48,47,124,8.0,77,2.0,东风,
2014-02-23 02:00:00,150,115,126,0.8,42,34,43,119,8.0,78,2.0,东风,
2014-02-23 03:00:00,146,112,0,0.8,40,32,38,122,8.0,79,2.0,东风,
2014-02-23 04:00:00,138,105,103,0.8,36,33,36,120,7.0,81,2.0,东风,
2014-02-23 05:00:00,134,102,0,0.7,43,26,36,122,7.0,82,2.0,东风,
2014-02-23 06:00:00,130,99,0,0.8,46,18,38,116,7.0,82,2.0,东风,
2014-02-23 07:00:00,129,98,0,0.8,43,18,39,111,7.0,84,2.0,东风,
2014-02-23 08:00:00,129,98,0,0.8,43,20,38,96,8.0,79,2.0,东风,
2014-02-23 09:00:00,133,101,0,0.9,38,28,41,86,8.0,74,2.0,东北风,
2014-02-23 10:00:00,135,103,110,0.8,36,39,44,87,10.0,69,3.0,东风,
2014-02-23 11:00:00,132,100,108,0.8,37,47,40,92,12.0,60,2.0,东风,
2014-02-23 12:00:00,117,88,96,0.8,37,62,37,82,13.0,59,2.0,东风,
2014-02-23 13:00:00,111,83,92,0.8,36,70,31,76,14.0,53,2.0,东风,
2014-02-23 14:00:00,102,76,83,0.8,32,80,24,68,14.0,51,2.0,东北风,
2014-02-23 15:00:00,96,72,80,0.8,34,88,24,71,15.0,51,2.0,东风,
2014-02-23 16:00:00,95,71,80,0.8,38,83,25,66,15.0,52,3.0,东风,
2014-02-23 17:00:00,105,78,91,0.9,46,74,27,76,15.0,57,2.0,东风,
2014-02-23 18:00:00,122,92,105,0.9,58,53,32,94,12.0,68,2.0,东风,
2014-02-23 19:00:00,158,120,128,1.0,65,39,42,125,12.0,69,2.0,东风,
2014-02-23 20:00:00,189,142,155,1.0,69,38,55,136,11.0,70,2.0,东风,
2014-02-23 21:00:00,193,145,156,1.0,66,38,60,135,11.0,73,2.0,东风,
2014-02-23 22:00:00,166,126,156,0.9,51,46,52,117,10.0,77,2.0,东风,
2014-02-23 23:00:00,161,122,135,1.0,41,56,47,113,9.0,78,2.0,东风,
2014-02-24 00:00:00,169,128,135,1.0,38,56,44,125,8.0,82,2.0,东风,
2014-02-24 01:00:00,178,134,137,1.0,37,53,43,132,8.0,81,2.0,东风,
2014-02-24 02:00:00,183,138,0,1.0,37,48,42,138,9.0,81,2.0,东风,
2014-02-24 03:00:00,182,137,0,1.0,36,45,42,139,8.0,83,2.0,东风,
2014-02-24 04:00:00,187,141,0,1.0,34,44,41,141,8.0,85,1.0,东风,
2014-02-24 05:00:00,196,147,0,1.0,34,41,44,144,8.0,87,1.0,东风,
2014-02-24 06:00:00,194,146,0,1.1,39,36,47,140,7.0,90,2.0,东风,
2014-02-24 07:00:00,196,147,151,1.1,41,30,43,141,7.0,92,2.0,东风,
2014-02-24 08:00:00,202,151,144,1.2,46,23,42,141,8.0,93,2.0,东风,
2014-02-24 09:00:00,204,153,151,1.3,52,20,41,140,8.0,93,2.0,东风,
2014-02-24 10:00:00,202,151,154,1.1,50,21,138,130,9.0,93,2.0,东风,
2014-02-24 11:00:00,185,139,133,1.2,44,33,36,122,9.0,92,2.0,东风,
2014-02-24 12:00:00,165,125,0,1.0,41,39,32,113,10.0,92,2.0,东风,
2014-02-24 13:00:00,149,114,0,1.0,45,37,27,101,9.0,91,2.0,东风,
2014-02-24 14:00:00,159,121,0,1.0,57,28,26,118,10.0,92,2.0,东风,
2014-02-24 15:00:00,140,107,0,1.0,57,26,19,106,9.0,93,2.0,东北风,
2014-02-24 16:00:00,130,99,0,1.0,62,22,18,95,9.0,94,3.0,东风,
2014-02-24 17:00:00,105,78,0,1.0,61,20,16,73,9.0,95,1.0,东风,
2014-02-24 18:00:00,90,67,0,1.0,58,20,12,61,9.0,96,2.0,东风,
2014-02-24 19:00:00,83,61,0,1.0,61,15,14,56,9.0,96,2.0,东风,
2014-02-24 20:00:00,73,53,0,0.9,59,14,12,46,9.0,96,2.0,东风,
2014-02-24 21:00:00,60,42,0,0.9,60,11,10,39,9.0,96,2.0,东北风,
2014-02-24 22:00:00,47,33,0,0.9,45,23,8,12,9.0,96,2.0,东风,
2014-02-24 23:00:00,36,25,23,0.8,33,36,7,4,9.0,96,2.0,东风,
2014-02-25 00:00:00,33,23,26,0.7,34,36,6,6,9.0,81,2.0,东风,
2014-02-25 01:00:00,37,26,34,0.8,47,19,8,7,9.0,96,2.0,东风,
2014-02-25 02:00:00,37,26,30,0.8,52,14,11,15,9.0,96,2.0,东风,
2014-02-25 03:00:00,37,26,31,0.8,53,12,11,16,9.0,96,2.0,东风,
2014-02-25 04:00:00,44,31,32,0.9,44,17,10,24,9.0,97,2.0,东风,
2014-02-25 05:00:00,55,38,0,0.9,50,10,13,45,9.0,97,2.0,东风,
2014-02-25 06:00:00,55,38,0,1.0,54,6,19,46,9.0,97,2.0,东风,
2014-02-25 07:00:00,60,42,0,1.0,54,5,26,55,9.0,97,2.0,东风,
2014-02-25 08:00:00,66,47,0,1.2,52,7,29,59,9.0,97,1.0,东风,
2014-02-25 09:00:00,63,45,0,1.2,51,11,27,52,10.0,97,1.0,东风,
2014-02-25 10:00:00,64,46,53,1.2,49,15,33,56,11.0,95,1.0,东北风,
2014-02-25 11:00:00,74,54,56,1.1,49,20,31,65,11.0,92,1.0,东北风,
2014-02-25 12:00:00,64,46,54,2.0,35,31,28,58,12.0,89,2.0,东南风,
2014-02-25 13:00:00,61,43,66,0.8,32,44,109,59,13.0,83,1.0,西南风,
2014-02-25 15:00:00,119,90,0,1.1,63,10,42,101,12.0,91,1.0,西风,
2014-02-25 16:00:00,114,86,90,1.3,59,6,36,99,12.0,94,2.0,西北风,
2014-02-25 17:00:00,79,58,74,1.2,64,7,42,76,11.0,95,2.0,西风,
2014-02-25 18:00:00,67,48,48,1.3,70,2,33,60,11.0,96,1.0,西风,
2014-02-25 19:00:00,83,61,71,1.3,70,1,30,70,11.0,96,2.0,西风,
2014-02-25 20:00:00,87,64,76,1.2,64,2,21,71,11.0,96,2.0,西风,
2014-02-25 21:00:00,73,53,0,1.1,60,1,18,62,11.0,97,1.0,北风,
2014-02-25 22:00:00,79,58,0,1.1,55,2,17,68,11.0,97,1.0,西风,
2014-02-25 23:00:00,66,47,0,0.9,52,2,16,58,11.0,97,2.0,西风,
2014-02-26 00:00:00,63,45,0,0.9,52,1,16,56,9.0,96,2.0,东风,
2014-02-26 01:00:00,60,42,0,0.9,52,1,24,52,11.0,97,2.0,西风,
2014-02-26 02:00:00,53,37,38,0.9,45,2,23,36,11.0,97,2.0,西南风,
2014-02-26 03:00:00,57,40,38,0.9,47,1,29,46,11.0,97,2.0,西风,
2014-02-26 04:00:00,74,54,0,0.9,49,1,26,69,11.0,97,2.0,西风,
2014-02-26 05:00:00,58,41,49,0.9,47,1,35,48,11.0,97,2.0,西风,
2014-02-26 06:00:00,53,33,54,1.0,47,1,40,45,11.0,97,1.0,西风,
2014-02-26 07:00:00,52,36,49,1.1,46,1,36,38,11.0,96,1.0,西风,
2014-02-26 08:00:00,64,46,59,1.2,45,1,39,52,11.0,95,1.0,西风,
2014-02-26 09:00:00,74,54,66,1.4,45,2,43,56,12.0,93,2.0,西风,
2014-02-26 10:00:00,76,55,81,1.2,40,6,60,57,12.0,89,2.0,西风,
2014-02-26 11:00:00,59,35,66,1.0,35,8,48,41,13.0,89,2.0,西风,
2014-02-26 12:00:00,68,49,58,1.1,33,11,52,57,13.0,87,2.0,西风,
2014-02-26 13:00:00,74,54,77,1.1,28,15,46,63,14.0,81,2.0,西南风,
2014-02-26 14:00:00,61,43,56,1.0,29,22,49,49,15.0,79,2.0,西南风,阴转多云
2014-02-26 15:00:00,57,40,44,1.0,25,33,117,40,15.0,76,1.0,北风,阴转多云
2014-02-26 16:00:00,57,40,46,0.8,29,31,32,38,14.0,82,1.0,东北风,阴转多云
2014-02-26 17:00:00,76,55,59,1.0,38,15,29,60,14.0,83,1.0,东风,阴转多云
2014-02-26 18:00:00,80,59,64,1.1,53,3,28,65,13.0,83,2.0,东北风,阴转多云
2014-02-26 19:00:00,67,48,60,0.9,54,3,23,43,13.0,83,2.0,东北风,阴转多云
2014-02-26 20:00:00,64,46,48,0.9,54,2,28,33,13.0,83,2.0,东风,阴转多云
2014-02-26 21:00:00,58,41,45,0.9,53,3,28,28,12.0,84,2.0,东风,阴转多云
2014-02-26 22:00:00,72,52,43,0.8,43,12,21,44,12.0,85,1.0,东北风,阴转多云
2014-02-26 23:00:00,64,46,0,0.8,44,9,20,33,11.0,97,1.0,西北风,
2014-02-27 00:00:00,68,49,0,0.8,40,12,18,43,12.0,86,1.0,东风,阴转多云
2014-02-27 01:00:00,78,57,0,0.9,42,9,21,60,11.0,88,2.0,东风,阴转多云
2014-02-27 02:00:00,85,63,0,0.9,48,4,25,72,11.0,88,2.0,东风,阴转多云
2014-02-27 03:00:00,89,66,68,1.0,50,3,27,83,11.0,89,2.0,东北风,阴转多云
2014-02-27 04:00:00,94,70,0,1.0,48,3,28,97,11.0,88,1.0,东风,阴转多云
2014-02-27 05:00:00,102,76,0,1.0,47,3,32,111,11.0,89,1.0,东风,阴转多云
2014-02-27 06:00:00,110,82,0,1.1,46,6,40,122,10.0,90,2.0,东风,阴转多云
2014-02-27 07:00:00,108,81,0,1.0,39,14,41,120,10.0,89,2.0,东风,多云转小雨
2014-02-27 08:00:00,119,90,0,1.1,43,10,43,132,11.0,88,1.0,东风,多云转小雨
2014-02-27 09:00:00,118,89,93,1.1,45,10,44,128,11.0,86,1.0,东风,多云转小雨
2014-02-27 10:00:00,119,90,101,1.1,48,9,46,133,12.0,84,2.0,东风,多云转小雨
2014-02-27 11:00:00,116,87,89,1.0,38,19,44,126,12.0,81,2.0,东风,多云转小雨
2014-02-27 12:00:00,112,84,0,1.0,36,33,42,137,13.0,74,2.0,东风,多云转小雨
2014-02-27 15:00:00,58,41,46,0.7,29,63,24,89,15.0,66,2.0,东北风,多云转小雨
2014-02-27 16:00:00,64,46,0,0.8,35,58,21,105,15.0,67,2.0,东风,多云转小雨
2014-02-27 17:00:00,67,48,64,0.8,40,57,25,117,15.0,67,1.0,东风,多云转小雨
2014-02-27 18:00:00,66,47,61,0.9,50,49,27,113,14.0,71,1.0,东风,小雨
2014-02-27 19:00:00,84,62,81,1.1,69,25,31,131,13.0,77,2.0,东风,小雨
2014-02-27 20:00:00,100,75,88,1.1,77,11,36,141,13.0,77,2.0,东风,小雨
2014-02-27 22:00:00,90,67,70,0.9,45,26,32,139,13.0,79,2.0,东风,小雨
2014-02-27 23:00:00,100,75,82,0.9,43,26,35,152,13.0,80,2.0,东风,小雨
2014-02-28 00:00:00,102,76,76,0.9,44,23,35,152,12.0,81,2.0,东风,小雨
2014-02-28 01:00:00,113,85,88,0.9,47,19,36,166,12.0,81,2.0,东风,小雨
2014-02-28 02:00:00,119,90,0,0.9,43,21,34,167,12.0,82,2.0,东风,小雨
2014-02-28 03:00:00,123,93,103,0.9,40,23,31,168,12.0,80,3.0,东风,小雨
2014-02-28 04:00:00,123,93,90,0.8,27,33,23,168,12.0,82,2.0,东风,小雨
2014-02-28 05:00:00,121,91,0,0.8,31,28,22,172,12.0,82,3.0,东北风,小雨
2014-02-28 06:00:00,105,78,0,0.8,31,25,21,165,12.0,83,3.0,东风,小雨
2014-02-28 07:00:00,91,68,65,0.9,35,22,22,146,12.0,84,2.0,东风,小雨转中雨
2014-02-28 08:00:00,76,55,55,0.9,38,22,23,122,12.0,87,2.0,东风,小雨转中雨
2014-02-28 09:00:00,68,49,68,0.9,35,28,18,100,11.0,90,2.0,东北风,小雨转中雨
2014-02-28 10:00:00,56,39,53,0.8,30,36,14,56,12.0,88,2.0,东风,小雨转中雨
2014-02-28 11:00:00,56,39,0,0.8,30,37,17,63,12.0,85,2.0,东风,小雨转中雨
2014-02-28 12:00:00,58,41,42,0.8,28,45,21,75,13.0,80,2.0,东北风,小雨转中雨
2014-02-28 14:00:00,55,38,44,0.8,27,56,19,71,14.0,75,2.0,东北风,小雨转中雨
2014-02-28 15:00:00,57,40,44,0.8,32,57,21,82,15.0,74,2.0,东风,小雨转中雨
2014-02-28 16:00:00,66,47,49,0.9,35,56,23,117,14.0,77,2.0,东风,小雨转中雨
2014-02-28 17:00:00,71,51,59,0.9,40,47,22,123,14.0,79,2.0,东风,小雨转中雨
2014-02-28 19:00:00,88,65,0,0.9,44,30,18,150,12.0,86,2.0,东风,中雨
2014-02-28 20:00:00,112,84,0,0.9,50,18,17,163,11.0,93,2.0,东风,中雨
2014-02-28 21:00:00,124,94,0,0.9,50,13,14,170,10.0,94,2.0,东风,中雨
2014-02-28 22:00:00,139,106,0,1.0,51,12,16,179,9.0,95,2.0,东风,中雨
2014-02-28 23:00:00,134,102,97,1.0,49,13,17,176,9.0,95,2.0,东风,中雨
